20584,2,1000590,FIB,Amy has 18 boxes of clay. Bala has 9 boxes of clay. Cindy has 6 boxes of clay. How many boxes of clay do they have altogether?,,,33,,,57,3,,,,,,,
20585,41,1000591,FIB,tom has 21 marbles. He puts them equally into 3 bags. How many marbles are there in each bag?,,,7,,,31,3,,,,,,,
20586,15,1000592,FIB,what is 20 more than 2 tens 9ones?,,,49,,,35,2,,,,,,,
20587,2,1000593,FIB,ali has 37 games. Larry has 78 games. How many games do they have altogether?,,,115,,,58,3,,,,,,,
20588,15,1000594,FIB,"what is the missing numbers: ..., 75,73,71,…,67",,,"77,69",,,36,2,,,,,,,
20589,33,1000595,FIB,some children were taking part in a race. There were 3 children in front of jay from the finishing line. There were 5 children between jay and kim. Kim was the last runner from the finishing line. How many children took part in the race?,,,10,,,11,3,,,,,,,
20590,21,1000596,FIB,write forty-five in numerals,,,45,,,51,2,,,,,,,
20591,21,1000597,FIB,write 2 tens 4 ones in numerals,,,24,,,52,2,,,,,,,
20592,11,1000598,O,"arrange from smallest 46, 36, 91, 23",,,"23,36,46,91","46,36,91,23",,13,1,,,,,,,
20593,11,1000599,FIB,Tom has 11 lollipops. He has 4 more lollipops than jenny. How many lollipops does jenny have?,,,7,,,46,3,,,,,,,
20594,3,1000600,FIB,Nadia had 84 christmas cards. She sent 46 cards to her friends. How many cards did she have left?,,,38,,,52,3,,,,,,,
20595,41,1000601,FIB,Albert bought 25 ballons for his party. He gave them equally to his 5 friends. How many ballons did each friend get?,,,5,,,32,3,,,,,,,
20596,17,1000602,FIB,Jamilah has 3 children. She baked 6 cookies for each child. How many cookies did she bake in all?,cookies.jpg,cookies.jpg,18,,,21,3,,,,,,,
20597,2,1000603,FIB,"On Friday, Christina picked 6 flowers. On Tuesday, she picked 11 flowers. On Wednesday, she picked 16 flowers. On Thursday, she picked 21 flowers. How many flowers did sammi pick on Sunday?",red_flower.jpg,red_flower.jpg,36,,,59,3,,,,,,,
20598,2,1000604,FIB,7+…=20,,,13,,,39,2,,,,,,,
20599,15,1000605,FIB,"fill in missing number: 14,…10,8,…",,,"12,6",,,28,1,,,,,,,
20600,21,1000606,FIB,write in word: 14,,,fourteen,,,53,2,,,,,,,
20601,21,1000607,FIB,write in number: nineteen,,,19,,,54,2,,,,,,,
20602,12,1000608,FIB,"complete the number pattern:…,15,13,12,10,9,7,…,…,3",,,"16,6,4",,,13,1,,,,,,,
20603,2,1000609,FIB,"write addition equation using only 3 of the numbers where the sum is 30: 13,6,11,7",,,7+6=13,,,41,1,,,,,,,
20604,3,1000610,FIB,"write subtraction equation using only 3 of the numbers: 19,11,15,8",,,19-8=11,,,48,1,,,,,,,
20605,2,1000611,FIB,david has 6 books. Bala has 11 books. How many books do they have altogether?,,,17,,,60,3,,,,,,,
20606,3,1000612,FIB,there are 27 chairs. 8 chairs are sold. How many chairs are not sold?,,,19,,,53,3,,,,,,,
20607,2,1000613,FIB,45+4=…,,,49,,,40,2,,,,,,,
20608,3,1000614,FIB,57-31=…,,,26,,,48,2,,,,,,,
20609,11,1000615,FIB,"ali has 36 cards, bala has 58 cards and cathy has 80 cards. Who has the card with greatest number?",,,cathy,,,47,3,,,,,,,
20610,15,1000616,FIB,add 4 tens to 55,,,95,,,37,2,,,,,,,
20611,12,1000617,FIB,"complete the pattern: ...,28,31,…,37,…,43",,,"25,34,40",,,23,3,,,,,,,
20612,2,1000618,FIB,…+49=99,,,50,,,41,2,,,,,,,
20613,3,1000619,FIB,75-22=…,,,53,,,49,2,,,,,,,
20614,15,1000620,FIB,48-25=…tens…ones,,,2tens 3ones,,,38,2,,,,,,,
20615,2,1000621,FIB,Timmy sold 61 tickets for a fun fair. He had 8 tickets left. How many tickets did he have at first?,,,69,,,61,3,,,,,,,
20616,3,1000622,FIB,There are 39 oranges in box. 23 of them are sold. How many oranges are left?,,,16,,,54,3,,,,,,,
20617,7,1000623,FIB,Sharon is standing in arow with other children. She is fifth from the right. She is also second from the left. How many children are there in the row?,,,6,,,19,3,,,,,,,
20618,2,1000624,FIB,3+3+3+3+3=…x…,,,3x5,,,42,2,,,,,,,
20619,15,1000625,FIB,4 fours=…,,,16,,,39,2,,,,,,,
20620,17,1000626,FIB,5x3=…,,,15,,,68,2,,,,,,,
20621,17,1000627,FIB,3x…=12,,,4,,,69,2,,,,,,,
20622,17,1000628,FIB,There are 8 chairs in room. Each chair has 4 legs. How many legs are there altogether?,,,32,,,22,3,,,,,,,
20623,17,1000629,FIB,"Mrs. Lee goes to ashop to buy some toys. She wants to buy 2 different types of toys. If she has 3 different types of toys to choose from, how many choices does she have?",,,3,,,23,3,,,,,,,
20624,2,1000630,FIB,4+5+3=…,,,12,,,43,2,,,,,,,
20625,2,1000631,FIB,33+4=…,,,37,,,44,2,,,,,,,
20626,3,1000632,FIB,40-16=…,,,24,,,50,2,,,,,,,
20627,3,1000633,FIB,subtract 2 tens 5ones from 9 tens,,,65,,,51,2,,,,,,,
20628,2,1000634,FIB,add 19 to 53,,,72,,,45,2,,,,,,,
20629,3,1000635,FIB,72-46=…,,,26,,,52,2,,,,,,,
20630,15,1000636,FIB,79-62=…tens…ones,,,1tens 7ones,,,29,1,,,,,,,
20631,15,1000637,O,"arrange from smallest: 1,23,21,18",,,"1,18,21,23","1,23,21,18",,30,1,,,,,,,
20632,12,1000638,FIB,"complete pattern: ...,27,24,…,18,…,12,9",,,"30,21,15",,,14,1,,,,,,,
20633,3,1000639,FIB,There are 23 parrots in a cage. 5 parrots are red. How many parrots are not red?,parrot.JPG,parrot.JPG,18,,,55,3,,,,,,,
20634,13,1000640,FIB,Rita ha $72. she needs another $28 to buy a dress. How much does the dress cost?,dress.jpg,dress.jpg,$100,,,22,3,,,,,,,
20635,3,1000641,FIB,ribbon A is shorter than ribbon B. ribbon C is longer than ribbon B. ribbon D is shorter than ribbon A. which ribbon is the longest?,,,C,,,56,3,,,,,,,
20636,17,1000642,FIB,Dorothy has 2 pairs of shoes and 4 pairs of socks. In how many different ways can she wear apair of socks with a pair of shoes?,,,8,,,24,3,,,,,,,
20637,3,1000643,FIB,25-11=…,,,14,,,49,1,,,,,,,
20638,3,1000644,FIB,…-5=22,,,27,,,50,1,,,,,,,
20639,2,1000645,FIB,add 8 and 28,,,36,,,42,1,,,,,,,
20640,12,1000646,FIB,"complete pattern: ...,21,23,…,27",,,"19,25",,,15,1,,,,,,,
20641,21,1000647,FIB,write number in word: 29,,,twenty nine,,,55,2,,,,,,,
20642,21,1000648,FIB,write word in number: thirteen,,,30,,,56,2,,,,,,,
20643,15,1000649,O,"arrange from greatest: 40,31,28,35",,,"40,35,31,28","40,31,28,35",,40,2,,,,,,,
20644,20,1000650,FIB,"Dolly has 4 pieces of string A,B,C and D. string A is longer than string B. string C is longer than string A but shorter than string D. which is the shortest string?",,,B,,,12,3,,,,,,,
20645,3,1000651,FIB,Andrew and Ali have 17 video games. Andrew has 12 video games. How many video games does Ali have?,,,5,,,57,3,,,,,,,
20646,2,1000652,FIB,There are 10 red beans and 13 green beans in box. How many beans are there altogether?,,,23,,,62,3,,,,,,,
20647,15,1000653,FIB,2 fours=…,,,8,,,41,2,,,,,,,
20648,2,1000654,FIB,7+7+7+7+7+7= 6x…,,,$7,,,46,2,,,,,,,
20649,41,1000655,FIB,tan bought 32 apples. She put the apples equally into 8 boxes. How many apples were there in each box?,,,4,,,33,3,,,,,,,
20650,17,1000656,FIB,A cat has 4 legs. How many legs do 20 cats have?,cat,,80,,,25,3,,,,,,,
20651,2,1000657,FIB,33+58=…,,,91,,,47,2,,,,,,,
20652,2,1000658,FIB,33+…=71,,,38,,,48,2,,,,,,,
20653,15,1000659,FIB,67=…tens…ones,,,6tens 7ones,,,42,2,,,,,,,
20654,15,1000660,FIB,"fill in missing numbers: 33,…,30,29,…,26",,,"32,27",,,43,2,,,,,,,
20655,15,1000661,O,"arrange from greatest:47,35,59,38,99",,,"99,59,47,38,35","47,35,59,38,99",,31,1,,,,,,,
20656,11,1000662,FIB,joel scored 73 marks for his english test. He scored 15 marks more in his english test than his mathematics test. How many marks did he score for his mathematics test?,,,88,,,48,3,,,,,,,
20657,7,1000663,FIB,alice is taller than charis. Alice is shorter than betty. Daisy is shorter than charis. Who is the tallest girl?,,,betty,,,4,2,,,,,,,
20658,33,1000664,FIB,"mary has a pink blouse, a blue blouse and a yellow blouse. In how many ways can she wear her blouse if she matches a white skirt or a black skirt with her blouse?",,,6,,,12,3,,,,,,,
20659,21,1000665,FIB,write in words:7,,,seven,,,57,2,,,,,,,
20660,21,1000666,FIB,write in words:12,,,tweleve,,,58,2,,,,,,,
20661,2,1000667,FIB,2 and…make 9,,,7,,,49,2,,,,,,,
20662,3,1000668,FIB,30-9=…,,,21,,,51,1,,,,,,,
20663,3,1000669,FIB,8-…=2,,,6,,,52,1,,,,,,,
20664,2,1000670,FIB,7+…=17,,,10,,,43,1,,,,,,,
20665,3,1000671,FIB,…-3=14,,,$11,,,53,1,,,,,,,
20666,11,1000672,O,"arrange from smallest: 17,25,8",,,"8,17,25","17,25,8",,14,1,,,,,,,
20667,3,1000673,FIB,Sham has 22 toy trains. He gives 4 of them to his sister. How many toy trains has he left?,,,18,,,58,3,,,,,,,
20668,11,1000674,FIB,josh ate 8 jelly beans. Andy ate 4 more jelly beans than josh. How many jelly beans did andy eat?,,,12,,,49,3,,,,,,,
20669,21,1000675,FIB,write in words:78,,,seventy eight,,,59,2,,,,,,,
20670,12,1000676,FIB,"complete pattern: 58,60,…,64,66,68,…",,,"62,70",,,16,1,,,,,,,
20671,15,1000677,FIB,the number that comes just before 32 is…,,,31,,,44,2,,,,,,,
20672,15,1000678,FIB,79 is in between 78 and …,,,80,,,45,2,,,,,,,
20673,11,1000679,FIB,10 more than 88 is…,,,98,,,41,2,,,,,,,
20674,2,1000680,FIB,17+ 32=,,,49,,,44,1,,,,,,,
20675,3,1000681,FIB,66-52=…,,,14,,,54,1,,,,,,,
20676,2,1000682,FIB,4+4+4+4+4+4+4=..x4,,,7,,,50,2,,,,,,,
20677,11,1000683,O,"arrange from smallest: 48, 12,29,81",,,"12,29,48,81","48,12,29,81",,15,1,,,,,,,
20678,3,1000684,FIB,17-…=7+3,,,7,,,55,1,,,,,,,
20679,17,1000685,FIB,There are 4 chidren. Each child has 7 pen. How many pens do they have ?,,,28,,,26,3,,,,,,,
20680,2,1000686,FIB,Sammy baked 62 cookies on Monday. She baked 35 cookies on Tuesday. How many cookies did she bake ?,cookies.jpg,cookies.jpg,97,,,63,3,,,,,,,
20681,2,1000687,FIB,Tom has 100 stickers. Sarah has 29 fewer stickers than tom. How many stickers does Sarah have?,,,71,,,64,3,,,,,,,
20682,15,1000688,FIB,7 fours=…x4,,,7,,,46,2,,,,,,,
20683,13,1000689,FIB,80$-40$=…$,,,40$,,,27,2,,,,,,,
20684,13,1000690,FIB,$23+$8=$...,,,$31,,,28,2,,,,,,,
20685,41,1000691,FIB,there are 30 lemons. Rashid places all lemons equally into 5 baskets. How many lemons are there in each basket?,,,6,,,34,3,,,,,,,
20686,41,1000692,FIB,Ram and ben share 6 biscuits equally between them. How many biscuits will each of them get?,,,3,,,35,3,,,,,,,
20687,41,1000693,FIB,Martha has 18 watermelons. She puts 2 watermelons into each box. How many boxes does mavis need?,,,9,,,36,3,,,,,,,
20688,13,1000694,FIB,"after buying a dress that cost $22, linda had $4 left. How much money did linda have at first?",,,26,,,23,3,,,,,,,
20689,13,1000695,FIB,michelle has $6. she wants to buy a bag that costs $29. how much more money does michelle need?,,,$23,,,24,3,,,,,,,
20690,13,1000696,FIB,"if 6 candycanes cost $5, how much will 18 candycanes cost?",,,$15,,,25,3,,,,,,,
20691,3,1000697,FIB,Rashid had 20 eggs. He ate 4 eggs. How many eggs were left?,,,16,,,59,3,,,,,,,
20692,41,1000698,FIB,Rashid had 30 eggs. He ate 6 eggs. Then he gave the remaining eggs to jane. Jane packed eggs equally into 2 bags. How many eggs in each bag?,,,12,,,37,3,,,,,,,
20693,3,1000699,FIB,20-7=…,,,13,,,56,1,,,,,,,
20694,2,1000700,FIB,1+3=…,,,4,,,45,1,,,,,,,
20695,2,1000701,FIB,3+6=…,,,9,,,46,1,,,,,,,
20696,21,1000702,FIB,write in words:11,,,eleven,,,60,2,,,,,,,
20697,12,1000703,FIB,"complete pattern: ...,12,14,16,…20",,,"10,18",,,14,2,,,,,,,
20698,2,1000704,FIB,4+…=8,,,4,,,47,1,,,,,,,
20699,3,1000705,FIB,…-3=5,,,8,,,57,1,,,,,,,
20700,11,1000706,FIB,17 is 5 less than…,,,22,,,16,1,,,,,,,
20701,2,1000707,FIB,tay baked 13 chocolate cookies and 15 orange cookies. How many cookies did she bake altogether?,cookies.jpg,cookies.jpg,28,,,65,3,,,,,,,
20702,2,1000708,FIB,15+18=…,,,33,,,51,2,,,,,,,
20703,3,1000709,FIB,23-4=…,,,19,,,53,2,,,,,,,
20704,21,1000710,FIB,write in words:40,,,forty,,,61,2,,,,,,,
20705,11,1000711,FIB,4 more than 16=1+…,,,19,,,17,1,,,,,,,
20706,2,1000712,FIB,karin makes 15 bracelets. Julie makes 12 bracelets. How many bracelets do they have in all?,,,27,,,66,3,,,,,,,
20707,3,1000713,FIB,joy buys 40 blue beads. She buys 27 fewer red beads than blue beads. How many red beads does she buy?,,,13,,,60,3,,,,,,,
20708,3,1000714,FIB,"jamie has 35 clips. After giving some clips to peter, she has 18 clips left. How many clips does she give to peter?",,,17,,,61,3,,,,,,,
20709,12,1000715,FIB,"complete pattern: 6,…,8,9",,,7,,,15,2,,,,,,,
20710,12,1000716,FIB,"complete pattern: ...,7,5,3,…",,,"9,1",,,16,2,,,,,,,
20711,11,1000717,FIB,whaT IS 2 LESS THAN 9?,,,7,,,42,2,,,,,,,
20712,15,1000718,FIB,"fill in missing numbers:...,18,16,…,12",,,"20,14",,,47,2,,,,,,,
20713,15,1000719,FIB,what is 1 ten and 9 ones?,,,19,,,48,2,,,,,,,
20714,15,1000720,FIB,"rearrrange from greatest:25,18,12",,,"25,18,12",,,49,2,,,,,,,
20715,21,1000721,FIB,write in words:10,,,ten,,,17,3,,,,,,,
20716,2,1000722,FIB,8+…=99,,,91,,,67,3,,,,,,,
20717,3,1000723,FIB,…-55=2,,,57,,,62,3,,,,,,,
20718,2,1000724,FIB,jane has 4 pencils. Her sister gives her 7 pencils. How many pencils does jane have altogether?,,,11,,,68,3,,,,,,,
20719,2,1000725,FIB,there are 8 children in room. 6 of them are girls. How many boys are there in room?,,,2,,,69,3,,,,,,,
20720,11,1000726,FIB,…is 3 less than 32,,,29,,,43,2,,,,,,,
20721,3,1000727,FIB,tan throws away 8 rotten apples and has 12 apples left. How many apples does she have at first?,,,20,,,63,3,,,,,,,
20722,21,1000728,FIB,write number in words:68,,,sixty eight,,,62,2,,,,,,,
20723,11,1000729,FIB,20 more than 29= 1 +…,,,48,,,18,1,,,,,,,
20724,15,1000730,FIB,"fill in missing numbers:38,35,…,…,26,23",,,"32,29",,,32,1,,,,,,,
20725,2,1000731,FIB,18+7=…,,,25,,,48,1,,,,,,,
20726,3,1000732,FIB,43-16=…,,,27,,,58,1,,,,,,,
20727,2,1000733,FIB,lily bakes 23 cookies. Her friend gives her 6 cookies. How many cookies does lily have in all?,cookies.jpg,cookies.jpg,29,,,70,3,,,,,,,
20728,2,1000734,FIB,Nancy buys 40 stickers. Jane buys 11 fewer stickers than Nancy. How many stickers does jane buy?,,,29,,,71,3,,,,,,,
20729,11,1000735,FIB,yeo had 14 eggs. She bought 30 more eggs and used 25 eggs for baking. How many eggs had yeo left?,,,19,,,50,3,,,,,,,
20730,41,1000736,FIB,"A piece of ribbon is cut into 2 pieces, A and B. ribbon B is 8 units long. It is 2 units shorter than ribbon A. what is the length of the piece of ribbon at first?",,,18,,,38,3,,,,,,,
20731,2,1000737,FIB,"3 blocks of wood X,Y and Z are being stacked up together. Their total height is 25 units. If block X is 6 units tall and block Y is 9 units tall. What is the total height of block X and Y?",,,15,,,72,3,,,,,,,
20732,2,1000738,FIB,"3 blocks of wood X,Y and Z are being stacked up together. Their total height is 25 units. If block X is 6 units tall and block Y is 9 units tall. What is the height of block Z?",,,10,,,73,3,,,,,,,
20733,11,1000739,FIB,6 more than 90=…,,,96,,,44,2,,,,,,,
20734,15,1000740,FIB,5 fours=…,,,20,,,50,2,,,,,,,
20735,15,1000741,FIB,1 tens 19 ones=…,,,29,,,51,2,,,,,,,
20736,3,1000742,FIB,…-7=73,,,80,,,54,2,,,,,,,
20737,21,1000743,FIB,write 54 in words,,,fifty four,,,63,2,,,,,,,
20738,3,1000744,FIB,64-6=…,,,58,,,55,2,,,,,,,
20739,17,1000745,FIB,A car has four wheels. 6 cars have….wheels.,,,24,,,27,3,,,,,,,
20740,15,1000746,FIB,55 is 3 tens more than,,,25,,,52,2,,,,,,,
20741,2,1000747,FIB,47+…=80,,,33,,,49,1,,,,,,,
20742,11,1000748,FIB,chan packed some cookies in boxes to give to her 3 friends. She wanted to give 6 cookies to each friend but found that she did not bake enough. How more cookies would she need to bake altogether?,cookies.jpg,cookies.jpg,18,,,51,3,,,,,,,
20743,11,1000749,FIB,ben bought 14 more pens than jim. Jim bought 23 more pens than frank. Frank had 37 pens. How many pens did jim have?,,,60,,,52,3,,,,,,,
20744,11,1000750,FIB,ben bought 14 more pens than jim. Jim bought 23 more pens than frank. Frank had 37 pens. How many pens did ben have?,,,74,,,53,3,,,,,,,
20745,2,1000751,FIB,Factory A made 95 chairs. Factory B made 37 fewer chairs than factory A. how many chairs did factory B make?,,,58,,,74,3,,,,,,,
20746,2,1000752,FIB,Tiffany had 5 sweets. Karen had 3 sweets. They decided to share their sweets equally between themselves. How many sweets did both girls have altogether at first?,,,8,,,75,3,,,,,,,
20747,41,1000753,FIB,Tiffany had 5 sweets. Karen had 3sweets. They decided to share their sweets equally between themselves. How many sweets would each of them get after sharing?,,,4,,,39,3,,,,,,,
20748,17,1000754,FIB,Alexis has 5 children. She gave each child 3 coins. How many coins did children get altogether?,,,15,,,28,3,,,,,,,
20749,11,1000755,FIB,what number comes just after 27?,,,28,,,19,1,,,,,,,
20750,11,1000756,FIB,what is 4 more than 41?,,,45,,,45,2,,,,,,,
20751,15,1000757,FIB,46 is…tens and 16 ones,,,3,,,53,2,,,,,,,
20752,15,1000758,FIB,3 tens more than 15 is the same as…,,,45,,,54,2,,,,,,,
20753,2,1000759,FIB,34=10+…,,,24,,,50,1,,,,,,,
20754,15,1000760,O,"Arrange FROM SMALLEST:28,8,40,38",,,"8,28,38,40","28,8,40,38",,55,2,,,,,,,
20755,26,1000761,FIB,"use the numbers to make subtraction equations: 18,11,29",,,29-11=18,,,27,2,,,,,,,
20756,12,1000762,FIB,"complete pattern: 25,...,29,31,…35",,,"27,33",,,17,2,,,,,,,
20757,2,1000763,FIB,6+8+4=…,,,18,,,52,2,,,,,,,
20758,11,1000764,FIB,susan has 33 classmates. She bakes 18 cookies. She wants to give each classmate 1 cookie. How many more cookies does susan need to bake?,cookies.jpg,cookies.jpg,15,,,54,3,,,,,,,
20759,3,1000765,FIB,Mia collected some shells. He gave 6 shells to his sister and 3 shells to his brother. He had 31 shells left. How many shells did Mia give away altogether?,,,9,,,64,3,,,,,,,
20760,3,1000766,FIB,Max collected some pokemon stickers. He gave 6 pokemon stickers to his sister and 3 pokemon stickers to his brother. He had 31 pokemon stickers left. How many pokemon stickers did Max have at first?,,,40,,,65,3,,,,,,,
20761,15,1000767,O,"arrange from greatest:59,13,11,76",,,"76,59,13,11","59,13,11,76",,56,2,,,,,,,
20762,15,1000768,FIB,"fill in missing numbers: ...,10,12,…,16",,,"8,14",,,57,2,,,,,,,
20763,2,1000769,FIB,20 and 5 make…,,,25,,,51,1,,,,,,,
20764,2,1000770,FIB,12+3=…,,,15,,,52,1,,,,,,,
20765,2,1000771,FIB,14+…=18,,,4,,,53,1,,,,,,,
20766,26,1000772,FIB,"use numbers to form subtraction equation: 17,9,8",,,17-8=9,,,28,2,,,,,,,
20767,3,1000773,FIB,13-…=12,,,1,,,56,2,,,,,,,
20768,3,1000774,FIB,…-2=16,,,18,,,57,2,,,,,,,
20769,26,1000775,MC,Which equation equals 8,,,,,,29,2,,,,,,,
20770,2,1000776,FIB,24+3=…,,,27,,,54,1,,,,,,,
20771,3,1000777,FIB,59-5=…,,,54,,,59,1,,,,,,,
20772,15,1000778,FIB,3 tens+66=…,,,96,,,33,1,,,,,,,
20773,15,1000779,FIB,80-1 ten=,,,70,,,34,1,,,,,,,
20774,2,1000780,FIB,8+36=…,,,44,,,55,1,,,,,,,
20775,2,1000781,FIB,60+26=…,,,86,,,56,1,,,,,,,
20776,3,1000782,FIB,85-40=…,,,45,,,60,1,,,,,,,
20777,2,1000783,FIB,38+9=…,,,47,,,57,1,,,,,,,
20778,15,1000784,FIB,4 tens 8 ones -6 ones=…,,,42,,,35,1,,,,,,,
20779,11,1000785,FIB,8 more than 61 is…,,,69,,,20,1,,,,,,,
20780,26,1000786,FIB,subtract 18 from 81,,,63,,,23,1,,,,,,,
20781,26,1000787,MC,Which equation equals 30,,,,,,24,1,,,,,,,
20782,11,1000788,FIB,joshua baked 36 cookies. He baked 14 cookies less than wendy. How many cookies did wendy bake?,cookies.jpg,cookies.jpg,50,,,55,3,,,,,,,
20783,3,1000789,FIB,david has 87 stamps. He gave 32 stamps to jane. How many stamps has he left?,,,55,,,66,3,,,,,,,
20784,41,1000790,FIB,"Mrs. Liew baked 21 cupcakes altogether. If she put 3 cupcakes on each plate , how many plates did she use?",,,7,,,40,3,,,,,,,
20785,17,1000791,FIB,guitar has 6 strings/ how many strings do 5 guitars have altogether?,,,30,,,29,3,,,,,,,
20786,17,1000792,FIB,spider has 8 legs. How many legs do 9 spiders have?,,,72,,,30,3,,,,,,,
20787,17,1000793,FIB,3x10=…+10+10,,,10,,,70,2,,,,,,,
20788,41,1000794,FIB,kelly caught 21 butterflies and put them equally into 3 bottles. How many butterflies did she put in each bottle?,,,7,,,41,3,,,,,,,
20789,17,1000795,FIB,there are 9 candles on each cake. How many candles do 6 cakes have altogether?,,,54,,,31,3,,,,,,,
20790,41,1000796,FIB,simon and 3 friends shared 20 marbles equally. How many marbles did each of them get?,,,5,,,42,3,,,,,,,
20791,11,1000797,FIB,jamal puts 9 fishes equally into 3 fish bowls. He wants to have 4 fishes in each fish bowl. How many more fishes must he buy?,,,3,,,56,3,,,,,,,
20792,17,1000798,FIB,tricycle has 3 wheels and a bicycle has 2 wheels. There are 2 tricycles and 3 bicycles at park. How many wheels are there altogether?,,,12,,,32,3,,,,,,,
20793,11,1000799,FIB,what number is 1 more than 7?,,,8,,,46,2,,,,,,,
20794,2,1000800,FIB,18+1=…,,,19,,,53,2,,,,,,,
20795,26,1000801,FIB,subtract 4 from 6,,,2,,,30,2,,,,,,,
20796,2,1000802,FIB,3 and… make 9,,,6,,,54,2,,,,,,,
20797,2,1000803,FIB,john has 6 sweets. He buys another 3 sweets. How many sweets does john have now?,,,9,,,76,3,,,,,,,
20798,2,1000804,FIB,sam has 4 apples and 3 bananas. How many fruits does he have altogether?,,,7,,,77,3,,,,,,,
20799,3,1000805,FIB,caili and david have 10 books altogether. Caili has 5 books. How many books does david have?,,,5,,,67,3,,,,,,,
20800,2,1000806,FIB,bala has 2 paper clips. His mother gives him another 10 paper clips. How many paper clips does he have now?,,,12,,,78,3,,,,,,,
20801,11,1000807,FIB,jill has 3 cupcakes. Mary has 7 cupcakes. How many more cupcakes does mary have than jill?,,,4,,,57,3,,,,,,,
20802,3,1000808,FIB,aini has 7 pears . She gives away 2 pears. How many paears does she have left?,,,5,,,68,3,,,,,,,
20803,2,1000809,FIB,ali has 3 balls. Mary has 3 balls. How many balls do they have?,,,6,,,79,3,,,,,,,
20804,3,1000810,FIB,john has 9 cookies. He puts 5 cookies in a jar and gives the rest to his sister. How many cookies does he gives to his sister?,cookies.jpg,cookies.jpg,4,,,69,3,,,,,,,
20805,26,1000811,FIB,"bala is thinking of anumber. When he subtracts 3 from it, he gets the answer 5. what number is he thinking of?",,,8,,,20,3,,,,,,,
20806,2,1000812,FIB,"Betsy has some books. After buying 6 books, she has 8 books altogether. How many books did she begin with?",,,2,,,80,3,,,,,,,
20807,2,1000813,FIB,Tom wants to buy 6 pens and erasers altogether. He wants at least one pen and one eraser. In how many different ways can he make his choice?,,,5,,,81,3,,,,,,,
20808,2,1000814,FIB,10 and 19 make,,,29,,,55,2,,,,,,,
20809,11,1000815,FIB,11 is 7 more than…,,,4,,,47,2,,,,,,,
20810,2,1000816,FIB,59 +17=…,,,76,,,58,1,,,,,,,
20811,3,1000817,FIB,70-28=…,,,42,,,61,1,,,,,,,
20812,15,1000818,O,"arrange from greatest:68,45,10,9",,,"68,45,10,9","68,45,10,9",,58,2,,,,,,,
20813,3,1000819,FIB,93-…=43,,,50,,,58,2,,,,,,,
20814,11,1000820,FIB,bala collected 36 toys. Derrick collected 53 more toys than bala. How many toys did derrick collect?,,,89,,,58,3,,,,,,,
20815,3,1000821,FIB,shopkeeper has 70 apples. He sells 68 apples. How many apples has he left?,,,2,,,70,3,,,,,,,
20816,11,1000822,FIB,alex has 26 pencils. Ken has 31 pencils. How many more pencils does ken have than alex?,,,5,,,59,3,,,,,,,
20817,2,1000823,FIB,"rachel had 5 red ballons, 3 yellow ballons and 3 green ballons. How many ballons does she have altogether?",,,11,,,82,3,,,,,,,
20818,2,1000824,FIB,amy keeps a total of 5 birds and dogs as pets. The pets have 14 legs altogether. How many dogs does she have?,,,1,,,83,3,,,,,,,
20819,3,1000825,FIB,12-…=1,,,11,,,62,1,,,,,,,
20820,3,1000826,FIB,17-…=4,,,13,,,63,1,,,,,,,
20821,3,1000827,FIB,10-…=4,,,6,,,64,1,,,,,,,
20822,3,1000828,FIB,18-…=3,,,15,,,65,1,,,,,,,
20823,3,1000829,FIB,…-16=2,,,18,,,66,1,,,,,,,
20824,3,1000830,FIB,…-99=99,,,99,,,67,1,,,,,,,
20825,3,1000831,FIB,…-13=6,,,19,,,68,1,,,,,,,
20826,3,1000832,FIB,…-13=2,,,15,,,69,1,,,,,,,
20827,11,1000833,FIB,2 less than 3 is…,,,1,,,21,1,,,,,,,
20828,11,1000834,FIB,2 less than 7 is…,,,5,,,22,1,,,,,,,
20829,11,1000835,FIB,6 less than 9 is…,,,3,,,23,1,,,,,,,
20830,11,1000836,FIB,1 less than 7 is…,,,6,,,48,2,,,,,,,
20831,11,1000837,FIB,4 less than ... Is 8,,,12,,,49,2,,,,,,,
20832,11,1000838,FIB,5 less than ... Is 5,,,10,,,50,2,,,,,,,
20833,11,1000839,FIB,…less than 7 is 4,,,3,,,51,2,,,,,,,
20834,11,1000840,FIB,…less than 5 is 2,,,3,,,52,2,,,,,,,
20835,3,1000841,FIB,Blanche bought 8 bars of chocolates. She ate some and had 3 bars of chocolates left. How may bars of chocolates did she eat?,,,5,,,71,3,,,,,,,
20836,3,1000842,FIB,fong bought 20 apples at supermarket. He ate 2 apples. How many apples were left?,,,18,,,72,3,,,,,,,
20837,3,1000843,FIB,toy shop has teddy bears for sale. 8 are brown teddy bears. There are 4 fewer white teddy bears than brown teddy bears. How many white teddy bears are there?,,,4,,,73,3,,,,,,,
20838,3,1000844,FIB,"during recess, 6 pupils bought noodles and 3 pupils bought hamburgers. How many fewer puipls bought hamburgers than noodles?",,,3,,,74,3,,,,,,,
20839,11,1000845,FIB,mother bought 4 apples. She bought 2 more oranges than apples. How many oranges did she buy?,,,6,,,60,3,,,,,,,
20840,11,1000846,FIB,robin sent 4 birthday cards to his friends in may. He sent 3 more cards in june than in may. How many friends celebrated their birthdays in june?,,,7,,,61,3,,,,,,,
20841,2,1000847,FIB,2+…=8,,,5,,,59,1,,,,,,,
